user_id,state,age,gender,caste,residential,annual_salary,occupation,minority,marital_status,disability
12402,Andhra Pradesh,34,Female,ST,Rural,87221,Farmer,No,Widowed,No
12403,Andhra Pradesh,46,Male,ST,Rural,40309,Farmer,No,Married,Yes
12404,Bihar,63,Other,OBC,Rural,6699,Farmer,No,Widowed,No
12405,Uttar Pradesh,70,Other,OBC,Rural,83283,Farmer,No,Married,No
12406,Rajasthan,50,Female,General,Urban,103551,Employed,No,Unmarried,No
12407,Telangana,24,Female,General,Urban,1419602,Employed,No,Married,No
12408,Uttar Pradesh,42,Female,OBC,Urban,8322,Farmer,No,Married,Yes
12409,Madhya Pradesh,17,Other,ST,Urban,32804,Student,No,Unmarried,Yes
12410,Andhra Pradesh,57,Female,SC,Urban,173736,Farmer,No,Married,Yes
12411,Madhya Pradesh,46,Male,SC,Urban,1456044,Employed,No,Married,Yes
12412,Andhra Pradesh,63,Male,General,Urban,1659128,Employed,No,Married,Yes
12413,Rajasthan,22,Female,ST,Rural,105849,Farmer,No,Married,Yes
12414,Bihar,35,Male,SC,Rural,79293,Farmer,No,Married,No
12415,Maharashtra,26,Male,General,Rural,501930,Self-employed,No,Married,Yes
12416,Rajasthan,47,Female,General,Rural,198275,Self-employed,No,Unmarried,No
12417,Rajasthan,56,Female,SC,Rural,152801,Farmer,No,Widowed,Yes
12418,Rajasthan,57,Other,ST,Rural,98967,Farmer,No,Unmarried,No
12419,Rajasthan,30,Female,General,Urban,39369,Farmer,No,Widowed,Yes
12420,Andhra Pradesh,20,Other,SC,Rural,168904,Farmer,No,Unmarried,Yes
12421,Bihar,35,Other,SC,Urban,110958,Farmer,Yes,Married,Yes
12422,Maharashtra,40,Male,OBC,Rural,207937,Farmer,No,Married,No
12423,Bihar,60,Other,General,Urban,906346,Employed,No,Married,No
12424,Rajasthan,22,Female,General,Rural,263478,Daily Wage Worker,No,Married,No
12425,Andhra Pradesh,26,Male,OBC,Rural,33020,Farmer,No,Married,Yes
12426,Rajasthan,44,Female,General,Urban,413901,Employed,No,Married,Yes
12427,Uttar Pradesh,20,Male,ST,Rural,153970,Farmer,No,Married,Yes
12428,Rajasthan,58,Female,OBC,Urban,1644342,Employed,No,Married,Yes
12429,Andhra Pradesh,54,Female,SC,Urban,554965,Employed,Yes,Widowed,Yes
12430,Madhya Pradesh,42,Female,General,Rural,138187,Daily Wage Worker,No,Married,Yes
12431,Bihar,20,Other,ST,Rural,82519,Farmer,No,Married,No
12432,Bihar,50,Male,OBC,Urban,431883,Self-employed,No,Married,No
12433,Maharashtra,44,Other,ST,Urban,116137,Daily Wage Worker,No,Married,Yes
12434,Uttar Pradesh,70,Female,OBC,Rural,46308,Farmer,No,Married,Yes
12435,Madhya Pradesh,26,Female,OBC,Rural,91072,Farmer,No,Married,Yes
12436,Telangana,22,Female,ST,Rural,17352,Farmer,No,Married,Yes
12437,Telangana,37,Female,ST,Rural,87370,Farmer,No,Married,Yes
12438,Telangana,59,Male,General,Urban,1571305,Employed,No,Married,Yes
12439,Telangana,18,Female,ST,Rural,133614,Farmer,No,Married,Yes
12440,Maharashtra,36,Other,ST,Urban,1858131,Employed,Yes,Married,Yes
12441,Andhra Pradesh,33,Female,ST,Rural,181140,Daily Wage Worker,No,Unmarried,No
12442,Rajasthan,54,Other,ST,Rural,128227,Farmer,No,Married,Yes
12443,Rajasthan,64,Other,SC,Urban,774759,Self-employed,No,Married,Yes
12444,Andhra Pradesh,39,Male,General,Rural,788607,Self-employed,No,Married,Yes
12445,Telangana,29,Female,General,Urban,1675849,Employed,No,Married,No
12446,Telangana,30,Female,OBC,Rural,46707,Farmer,No,Widowed,Yes
12447,Bihar,33,Other,ST,Rural,9308,Farmer,No,Married,Yes
12448,Andhra Pradesh,57,Male,OBC,Rural,427591,Employed,No,Widowed,No
12449,Madhya Pradesh,35,Other,General,Rural,73148,Farmer,No,Widowed,No
12450,Maharashtra,53,Female,SC,Urban,2112139,Government Employee,No,Unmarried,Yes
12451,Bihar,48,Female,General,Urban,681821,Self-employed,No,Widowed,No
12452,Bihar,13,Other,General,Rural,14558,Student,No,Unmarried,Yes
12453,Andhra Pradesh,53,Male,SC,Rural,115109,Farmer,No,Married,No
12454,Madhya Pradesh,41,Female,General,Urban,617477,Self-employed,No,Married,No
12455,Bihar,64,Other,OBC,Rural,69372,Farmer,No,Married,No
12456,Uttar Pradesh,27,Other,OBC,Rural,136037,Farmer,No,Married,Yes
12457,Bihar,49,Male,ST,Rural,82898,Farmer,No,Widowed,Yes
12458,Madhya Pradesh,19,Other,General,Urban,1545932,Employed,No,Married,No
12459,Rajasthan,51,Other,SC,Rural,119646,Farmer,No,Married,Yes
12460,Maharashtra,15,Male,SC,Urban,16018,Student,No,Unmarried,No
12461,Uttar Pradesh,31,Female,ST,Rural,77799,Farmer,No,Widowed,Yes
12462,Bihar,68,Other,ST,Rural,99721,Farmer,No,Married,Yes
12463,Telangana,55,Other,OBC,Rural,913784,Self-employed,No,Married,No
12464,Bihar,49,Female,OBC,Rural,204668,Daily Wage Worker,No,Married,No
12465,Rajasthan,40,Male,General,Rural,1272707,Employed,No,Married,Yes
12466,Uttar Pradesh,56,Other,General,Rural,71982,Farmer,No,Married,Yes
12467,Rajasthan,36,Other,ST,Rural,38146,Farmer,No,Married,Yes
12468,Madhya Pradesh,40,Other,General,Urban,635423,Self-employed,No,Married,Yes
12469,Rajasthan,23,Male,OBC,Rural,78668,Farmer,No,Married,Yes
12470,Bihar,21,Female,OBC,Rural,109888,Farmer,No,Married,Yes
12471,Maharashtra,30,Female,SC,Rural,76531,Farmer,No,Widowed,Yes
12472,Maharashtra,55,Male,SC,Urban,86347,Daily Wage Worker,No,Married,No
12473,Rajasthan,26,Other,SC,Rural,81578,Farmer,No,Married,No
12474,Madhya Pradesh,23,Female,OBC,Rural,214877,Daily Wage Worker,No,Married,No
12475,Bihar,49,Female,General,Rural,597858,Self-employed,No,Married,Yes
12476,Telangana,60,Other,General,Urban,220494,Employed,No,Married,Yes
12477,Uttar Pradesh,47,Other,ST,Rural,96456,Farmer,No,Married,Yes
12478,Maharashtra,50,Male,ST,Rural,163507,Farmer,No,Married,Yes
12479,Andhra Pradesh,47,Female,General,Rural,419531,Employed,No,Widowed,Yes
12480,Rajasthan,55,Female,SC,Rural,5270,Farmer,No,Married,Yes
12481,Telangana,27,Other,OBC,Urban,294277,Self-employed,No,Married,No
12482,Andhra Pradesh,36,Male,General,Urban,494727,Employed,No,Married,Yes
12483,Rajasthan,36,Female,SC,Urban,716916,Government Employee,No,Married,Yes
12484,Bihar,30,Male,OBC,Rural,927206,Employed,No,Widowed,Yes
12485,Maharashtra,50,Other,SC,Urban,296569,Employed,No,Widowed,Yes
12486,Madhya Pradesh,30,Other,ST,Rural,44419,Farmer,No,Married,No
12487,Rajasthan,37,Female,OBC,Rural,125057,Farmer,No,Widowed,Yes
12488,Bihar,56,Male,OBC,Rural,743546,Government Employee,No,Married,Yes
12489,Telangana,33,Male,General,Urban,1068211,Employed,No,Unmarried,Yes
12490,Andhra Pradesh,18,Female,OBC,Urban,988911,Employed,No,Married,Yes
12491,Bihar,70,Female,General,Rural,49144,Farmer,No,Married,No
12492,Bihar,29,Female,SC,Rural,109741,Farmer,No,Married,No
12493,Maharashtra,64,Other,OBC,Urban,1094752,Self-employed,No,Married,Yes
12494,Andhra Pradesh,31,Male,General,Rural,1170299,Employed,No,Married,No
12495,Bihar,68,Male,General,Rural,20921,Farmer,No,Widowed,No
12496,Madhya Pradesh,58,Female,General,Rural,13284,Farmer,No,Married,Yes
12497,Andhra Pradesh,42,Female,SC,Rural,124028,Farmer,No,Married,Yes
12498,Andhra Pradesh,51,Female,General,Rural,391220,Employed,No,Married,Yes
12499,Madhya Pradesh,21,Male,ST,Rural,24996,Farmer,No,Married,No
12500,Madhya Pradesh,20,Other,SC,Rural,52461,Farmer,No,Married,Yes
12501,Bihar,40,Other,General,Urban,210303,Self-employed,No,Married,No
12502,Bihar,64,Other,General,Urban,76958,Employed,No,Unmarried,No
12503,Telangana,43,Other,SC,Rural,105650,Farmer,No,Married,Yes
12504,Madhya Pradesh,46,Female,ST,Rural,27206,Farmer,No,Married,No
12505,Telangana,44,Female,General,Urban,712560,Self-employed,No,Married,Yes
12506,Rajasthan,54,Female,ST,Rural,137849,Farmer,No,Married,Yes
12507,Madhya Pradesh,29,Female,ST,Rural,75587,Farmer,No,Married,No
12508,Uttar Pradesh,38,Female,SC,Urban,721723,Employed,No,Married,No
12509,Maharashtra,55,Male,ST,Urban,1301497,Employed,No,Married,Yes
12510,Uttar Pradesh,54,Male,General,Rural,330063,Self-employed,No,Married,Yes
12511,Uttar Pradesh,56,Male,ST,Rural,16697,Farmer,No,Widowed,No
12512,Uttar Pradesh,62,Other,ST,Rural,97828,Farmer,No,Married,No
12513,Bihar,56,Other,ST,Rural,118496,Farmer,No,Widowed,Yes
12514,Telangana,50,Other,SC,Rural,176839,Farmer,No,Married,Yes
12515,Telangana,41,Male,OBC,Rural,1453230,Employed,No,Married,No
12516,Uttar Pradesh,15,Other,General,Urban,24569,Student,No,Unmarried,Yes
12517,Rajasthan,37,Female,SC,Rural,146440,Farmer,No,Married,Yes
12518,Uttar Pradesh,57,Female,OBC,Rural,121610,Farmer,No,Married,No
12519,Maharashtra,30,Other,General,Urban,254264,Employed,No,Widowed,No
12520,Madhya Pradesh,55,Female,ST,Urban,56370,Farmer,No,Married,No
12521,Madhya Pradesh,42,Other,SC,Urban,264446,Employed,Yes,Married,Yes
12522,Madhya Pradesh,68,Other,SC,Rural,98534,Farmer,No,Married,Yes
12523,Andhra Pradesh,58,Male,SC,Rural,73694,Farmer,No,Married,Yes
12524,Telangana,23,Other,SC,Urban,501697,Self-employed,No,Unmarried,No
12525,Telangana,19,Male,ST,Rural,63244,Farmer,No,Married,Yes
12526,Rajasthan,37,Male,SC,Rural,17559,Farmer,No,Married,Yes
12527,Bihar,30,Other,General,Rural,1146273,Employed,No,Married,Yes
12528,Madhya Pradesh,37,Female,General,Rural,128369,Farmer,No,Married,Yes
12529,Rajasthan,59,Female,OBC,Rural,215103,Employed,No,Married,Yes
12530,Andhra Pradesh,46,Other,General,Urban,233206,Government Employee,No,Married,No
12531,Bihar,28,Other,OBC,Rural,87809,Farmer,No,Married,No
12532,Uttar Pradesh,52,Other,ST,Urban,126860,Farmer,No,Unmarried,No
12533,Rajasthan,32,Other,ST,Rural,171591,Farmer,No,Married,Yes
12534,Rajasthan,57,Male,SC,Rural,93141,Farmer,Yes,Married,No
12535,Rajasthan,44,Other,OBC,Urban,1346904,Employed,No,Married,No
12536,Maharashtra,30,Male,SC,Rural,143971,Farmer,No,Widowed,Yes
12537,Maharashtra,51,Female,SC,Rural,340530,Self-employed,No,Married,Yes
12538,Telangana,64,Male,General,Rural,348083,Employed,No,Unmarried,No
12539,Telangana,22,Female,ST,Rural,82881,Farmer,No,Married,Yes
12540,Maharashtra,27,Female,OBC,Rural,1634892,Employed,No,Married,Yes
12541,Bihar,39,Other,ST,Urban,137084,Farmer,Yes,Widowed,No
12542,Rajasthan,62,Other,OBC,Urban,115249,Farmer,No,Married,No
12543,Madhya Pradesh,65,Female,SC,Rural,964069,Employed,Yes,Married,Yes
12544,Andhra Pradesh,44,Female,SC,Rural,140887,Farmer,Yes,Widowed,No
12545,Maharashtra,51,Male,ST,Rural,87919,Daily Wage Worker,No,Widowed,No
12546,Bihar,70,Male,General,Rural,50426,Farmer,No,Married,Yes
12547,Maharashtra,61,Male,OBC,Urban,1209073,Employed,No,Married,Yes
12548,Maharashtra,27,Other,SC,Rural,606932,Self-employed,No,Unmarried,No
12549,Rajasthan,60,Other,SC,Urban,1034169,Employed,No,Married,No
12550,Bihar,30,Other,SC,Rural,371,Farmer,No,Married,No
12551,Bihar,31,Male,SC,Rural,80153,Farmer,No,Married,No
12552,Bihar,57,Other,ST,Rural,26399,Farmer,No,Married,No
12553,Bihar,34,Female,ST,Urban,119304,Farmer,No,Married,No
12554,Uttar Pradesh,37,Other,General,Urban,501806,Employed,No,Widowed,Yes
12555,Uttar Pradesh,40,Female,OBC,Rural,28926,Farmer,No,Married,No
12556,Bihar,23,Female,General,Rural,55728,Farmer,No,Married,No
12557,Rajasthan,19,Female,ST,Rural,159139,Daily Wage Worker,No,Married,Yes
12558,Bihar,68,Male,General,Rural,33513,Farmer,No,Married,No
12559,Bihar,65,Male,ST,Rural,47459,Farmer,No,Married,No
12560,Madhya Pradesh,49,Female,General,Urban,360651,Employed,No,Unmarried,Yes
12561,Bihar,42,Other,General,Rural,495316,Self-employed,No,Married,Yes
12562,Madhya Pradesh,29,Male,General,Urban,589696,Employed,No,Married,No
12563,Rajasthan,43,Female,OBC,Urban,170236,Farmer,No,Married,Yes
12564,Maharashtra,43,Other,OBC,Urban,146770,Farmer,No,Married,No
12565,Telangana,41,Other,OBC,Rural,707593,Self-employed,No,Married,Yes
12566,Maharashtra,30,Other,ST,Rural,127524,Farmer,No,Widowed,No
12567,Bihar,45,Other,SC,Rural,124394,Farmer,No,Married,No
12568,Madhya Pradesh,30,Female,ST,Rural,165585,Farmer,No,Widowed,Yes
12569,Rajasthan,25,Female,ST,Rural,142353,Farmer,No,Unmarried,No
12570,Andhra Pradesh,31,Male,General,Urban,1263873,Employed,No,Married,No
12571,Maharashtra,23,Other,ST,Rural,101685,Farmer,No,Married,No
12572,Andhra Pradesh,26,Other,OBC,Urban,1067636,Employed,No,Married,Yes
12573,Rajasthan,32,Male,General,Rural,172224,Farmer,No,Widowed,Yes
12574,Uttar Pradesh,44,Male,General,Rural,162901,Self-employed,No,Married,Yes
12575,Bihar,57,Female,General,Rural,135515,Farmer,No,Married,Yes
12576,Andhra Pradesh,64,Male,SC,Urban,1008330,Employed,No,Married,Yes
12577,Uttar Pradesh,30,Female,SC,Urban,44952,Farmer,Yes,Married,Yes
12578,Rajasthan,65,Other,ST,Rural,176629,Farmer,No,Married,Yes
12579,Rajasthan,40,Female,General,Urban,237398,Self-employed,No,Widowed,Yes
12580,Maharashtra,30,Male,ST,Rural,154557,Farmer,No,Widowed,Yes
12581,Rajasthan,49,Male,General,Rural,170790,Farmer,No,Married,Yes
12582,Maharashtra,26,Female,OBC,Urban,2151510,Employed,No,Married,No
12583,Madhya Pradesh,41,Other,OBC,Rural,39460,Farmer,No,Married,No
12584,Bihar,31,Other,SC,Urban,1003799,Employed,No,Married,No
12585,Andhra Pradesh,29,Male,SC,Rural,62288,Farmer,Yes,Married,No
12586,Uttar Pradesh,13,Female,ST,Urban,17693,Student,No,Unmarried,No
12587,Rajasthan,39,Female,OBC,Rural,134977,Farmer,No,Widowed,No
12588,Uttar Pradesh,36,Other,General,Urban,1202557,Employed,No,Married,No
12589,Bihar,25,Other,ST,Rural,80206,Farmer,No,Married,No
12590,Uttar Pradesh,33,Female,ST,Rural,53590,Farmer,No,Married,Yes
12591,Telangana,53,Male,ST,Rural,198839,Farmer,No,Married,Yes
12592,Bihar,55,Other,General,Urban,1185731,Employed,No,Married,No
12593,Telangana,59,Female,SC,Rural,55586,Farmer,No,Married,No
12594,Telangana,24,Male,ST,Rural,51182,Farmer,No,Married,Yes
12595,Andhra Pradesh,53,Other,General,Urban,138026,Employed,No,Widowed,Yes
12596,Maharashtra,26,Female,OBC,Urban,887880,Employed,No,Married,No
12597,Andhra Pradesh,50,Male,OBC,Urban,592413,Employed,No,Married,Yes
12598,Andhra Pradesh,61,Female,SC,Rural,83007,Farmer,No,Married,No
12599,Andhra Pradesh,27,Male,General,Rural,100142,Self-employed,No,Married,No
12600,Rajasthan,65,Female,SC,Rural,2948,Farmer,No,Unmarried,Yes
12601,Uttar Pradesh,33,Female,OBC,Urban,40776,Farmer,No,Married,No
12602,Rajasthan,23,Female,General,Rural,108461,Farmer,No,Unmarried,No
12603,Telangana,62,Female,ST,Rural,1306273,Employed,No,Married,No
12604,Rajasthan,29,Other,ST,Rural,17914,Farmer,No,Married,Yes
12605,Madhya Pradesh,45,Male,ST,Rural,14712,Farmer,No,Widowed,No
12606,Rajasthan,21,Other,SC,Rural,176100,Farmer,No,Married,No
12607,Telangana,22,Male,General,Urban,1747659,Employed,No,Married,No
12608,Bihar,26,Male,ST,Rural,122237,Farmer,Yes,Married,No
12609,Madhya Pradesh,33,Other,SC,Rural,1006764,Employed,No,Married,Yes
12610,Madhya Pradesh,34,Other,SC,Rural,24855,Farmer,No,Married,No
12611,Bihar,54,Other,SC,Rural,13997,Farmer,No,Married,No
12612,Uttar Pradesh,41,Female,OBC,Rural,611418,Self-employed,No,Married,Yes
12613,Bihar,36,Male,ST,Urban,32147,Farmer,No,Married,Yes
12614,Andhra Pradesh,45,Other,SC,Urban,13291,Farmer,No,Married,No
12615,Maharashtra,60,Male,SC,Urban,1504056,Employed,No,Unmarried,Yes
12616,Uttar Pradesh,70,Male,OBC,Rural,52588,Farmer,No,Married,No
12617,Uttar Pradesh,56,Female,General,Urban,738266,Employed,No,Married,No
12618,Telangana,70,Other,OBC,Rural,135400,Farmer,No,Married,No
12619,Andhra Pradesh,59,Other,ST,Rural,65308,Farmer,Yes,Married,No
12620,Andhra Pradesh,19,Other,OBC,Rural,787734,Employed,No,Married,Yes
12621,Uttar Pradesh,33,Other,OBC,Urban,562980,Self-employed,No,Married,Yes
12622,Bihar,35,Female,SC,Urban,1338470,Employed,No,Married,No
12623,Maharashtra,35,Female,General,Urban,1265350,Employed,No,Unmarried,No
12624,Maharashtra,29,Other,OBC,Rural,1790865,Employed,No,Married,Yes
12625,Maharashtra,69,Male,ST,Rural,5659,Farmer,No,Married,No
12626,Rajasthan,37,Female,OBC,Urban,1414339,Employed,No,Married,Yes
12627,Telangana,36,Male,OBC,Urban,1832493,Employed,No,Widowed,No
12628,Rajasthan,39,Male,SC,Rural,1647015,Employed,No,Married,No
12629,Rajasthan,30,Other,SC,Urban,1239221,Employed,Yes,Widowed,Yes
12630,Andhra Pradesh,26,Other,SC,Urban,203043,Self-employed,No,Married,No
12631,Andhra Pradesh,43,Male,OBC,Rural,24990,Farmer,No,Married,No
12632,Madhya Pradesh,33,Female,ST,Urban,18602,Farmer,No,Married,No
12633,Madhya Pradesh,64,Male,OBC,Rural,87706,Farmer,No,Married,No
12634,Maharashtra,59,Male,General,Urban,202717,Self-employed,No,Married,Yes
12635,Telangana,31,Other,OBC,Rural,7015,Farmer,No,Married,Yes
12636,Bihar,28,Other,OBC,Urban,619140,Self-employed,No,Married,No
12637,Telangana,42,Female,ST,Rural,165788,Farmer,No,Widowed,No
12638,Rajasthan,51,Male,SC,Rural,115639,Farmer,No,Married,No
12639,Uttar Pradesh,23,Other,OBC,Rural,126167,Farmer,No,Married,No
12640,Telangana,49,Other,OBC,Rural,1821622,Employed,No,Married,Yes
12641,Telangana,53,Female,SC,Urban,1916070,Employed,No,Widowed,No
12642,Maharashtra,46,Other,General,Rural,293462,Self-employed,No,Married,Yes
12643,Maharashtra,55,Male,ST,Rural,55393,Farmer,No,Married,Yes
12644,Rajasthan,53,Female,OBC,Rural,42894,Farmer,No,Married,No
12645,Madhya Pradesh,20,Other,General,Urban,590892,Employed,No,Married,Yes
12646,Andhra Pradesh,67,Female,OBC,Rural,126377,Farmer,No,Married,Yes
12647,Rajasthan,30,Other,OBC,Urban,25085,Farmer,No,Widowed,Yes
12648,Andhra Pradesh,61,Other,General,Urban,680004,Employed,No,Unmarried,No
12649,Maharashtra,29,Male,OBC,Urban,177118,Self-employed,No,Married,No
12650,Madhya Pradesh,68,Male,OBC,Rural,104928,Farmer,No,Married,No
12651,Bihar,30,Male,General,Urban,32900,Farmer,No,Married,No
12652,Uttar Pradesh,37,Other,ST,Rural,134448,Farmer,Yes,Married,No
12653,Maharashtra,34,Female,SC,Urban,1018047,Employed,Yes,Married,No
12654,Telangana,22,Male,OBC,Rural,61306,Farmer,No,Married,No
12655,Telangana,55,Other,OBC,Rural,52759,Farmer,No,Widowed,No
12656,Telangana,30,Female,ST,Urban,190674,Daily Wage Worker,No,Widowed,No
12657,Bihar,28,Other,ST,Urban,1027097,Employed,No,Married,Yes
12658,Madhya Pradesh,37,Male,ST,Rural,34175,Farmer,No,Widowed,No
12659,Bihar,31,Other,General,Rural,134941,Farmer,No,Unmarried,Yes
12660,Maharashtra,54,Female,ST,Rural,98114,Daily Wage Worker,No,Married,No
12661,Uttar Pradesh,18,Male,OBC,Urban,773707,Self-employed,No,Married,Yes
12662,Uttar Pradesh,55,Other,ST,Rural,27906,Farmer,No,Widowed,Yes
12663,Bihar,35,Male,General,Rural,695254,Self-employed,No,Married,Yes
12664,Uttar Pradesh,52,Female,ST,Urban,144046,Farmer,No,Married,No
12665,Rajasthan,33,Other,SC,Rural,42513,Farmer,No,Married,No
12666,Bihar,35,Other,ST,Urban,137427,Farmer,No,Widowed,Yes
12667,Telangana,32,Female,OBC,Urban,1104241,Government Employee,No,Widowed,No
12668,Uttar Pradesh,29,Male,General,Urban,1496839,Employed,No,Married,Yes
12669,Maharashtra,44,Other,General,Urban,1715190,Employed,No,Married,No
12670,Uttar Pradesh,63,Other,General,Urban,1323172,Government Employee,No,Widowed,Yes
12671,Telangana,42,Other,General,Urban,795168,Self-employed,No,Married,Yes
12672,Maharashtra,46,Male,SC,Rural,171314,Farmer,No,Married,Yes
12673,Bihar,30,Male,ST,Rural,56980,Farmer,No,Married,Yes
12674,Maharashtra,33,Male,ST,Urban,6422,Farmer,No,Married,No
12675,Maharashtra,60,Other,ST,Rural,108265,Farmer,No,Widowed,Yes
12676,Uttar Pradesh,32,Male,General,Urban,839412,Employed,No,Married,No
12677,Telangana,42,Other,OBC,Rural,15887,Farmer,No,Married,No
12678,Maharashtra,18,Male,SC,Rural,230750,Farmer,No,Married,Yes
12679,Madhya Pradesh,30,Other,ST,Rural,213477,Daily Wage Worker,No,Widowed,Yes
12680,Uttar Pradesh,66,Female,OBC,Rural,108868,Farmer,No,Unmarried,No
12681,Andhra Pradesh,30,Female,SC,Rural,285,Farmer,No,Widowed,Yes
12682,Andhra Pradesh,61,Other,ST,Urban,11,Farmer,No,Married,Yes
12683,Andhra Pradesh,59,Female,OBC,Urban,115542,Farmer,No,Widowed,No
12684,Rajasthan,40,Female,OBC,Rural,143991,Farmer,No,Married,No
12685,Telangana,32,Male,OBC,Rural,1646500,Employed,No,Married,No
12686,Rajasthan,18,Other,ST,Rural,167018,Farmer,No,Married,Yes
12687,Maharashtra,45,Female,ST,Rural,200965,Farmer,No,Widowed,No
12688,Bihar,45,Female,ST,Rural,37805,Farmer,No,Unmarried,Yes
12689,Telangana,30,Other,OBC,Urban,1409639,Employed,No,Widowed,No
12690,Telangana,49,Male,ST,Rural,11788,Farmer,No,Married,No
12691,Andhra Pradesh,30,Female,OBC,Urban,823757,Employed,No,Married,Yes
12692,Telangana,53,Male,ST,Rural,67657,Farmer,No,Married,Yes
12693,Madhya Pradesh,13,Male,General,Rural,16394,Student,No,Unmarried,No
12694,Bihar,64,Other,OBC,Rural,42854,Farmer,No,Married,No
12695,Andhra Pradesh,41,Other,General,Urban,152474,Employed,No,Widowed,Yes
12696,Andhra Pradesh,67,Male,ST,Rural,5900,Farmer,Yes,Married,Yes
12697,Uttar Pradesh,42,Male,General,Urban,292505,Self-employed,No,Widowed,No
12698,Bihar,66,Female,ST,Rural,44565,Farmer,Yes,Married,Yes
12699,Telangana,54,Male,General,Rural,140859,Daily Wage Worker,No,Married,No
12700,Rajasthan,68,Female,ST,Rural,171309,Farmer,No,Married,No
12701,Andhra Pradesh,44,Male,General,Urban,1798654,Employed,No,Married,No
12702,Uttar Pradesh,59,Male,OBC,Rural,63158,Farmer,No,Married,No
12703,Andhra Pradesh,39,Other,SC,Urban,100009,Farmer,Yes,Married,Yes
12704,Uttar Pradesh,59,Female,General,Urban,412770,Self-employed,No,Married,No
12705,Maharashtra,37,Other,General,Urban,996002,Self-employed,No,Married,Yes
12706,Madhya Pradesh,62,Female,ST,Rural,142666,Farmer,No,Married,No
12707,Andhra Pradesh,46,Other,SC,Rural,147897,Farmer,Yes,Widowed,Yes
12708,Maharashtra,45,Female,ST,Urban,327102,Daily Wage Worker,No,Married,No
12709,Rajasthan,51,Other,General,Urban,526376,Self-employed,No,Married,Yes
12710,Madhya Pradesh,40,Male,ST,Urban,790000,Employed,No,Married,Yes
12711,Madhya Pradesh,57,Male,SC,Rural,494442,Self-employed,No,Widowed,Yes
12712,Bihar,34,Male,OBC,Rural,14814,Farmer,No,Married,Yes
12713,Bihar,18,Female,OBC,Urban,275184,Employed,No,Married,No
